Term,Academic Program,Descr,Student ID,Name,Course Code,Grade,Term GPA,Cumulative GPA,Repeat,Unit Taken
2212,AIE,Artificial Intelligence Engine,300394,Aria Anderson,MEC011,B-,2.031,2.031,,3
2213,AIE,Artificial Intelligence Engine,300394,Aria Anderson,CSE015,C-,2.467,2.188,,3
2213,AIE,Artificial Intelligence Engine,300394,Aria Anderson,MAT131,B-,2.467,2.188,REPF,3
2213,AIE,Artificial Intelligence Engine,300394,Aria Anderson,MAT112,B,2.467,2.188,,3
2221,AIE,Artificial Intelligence Engine,300394,Aria Anderson,AIE111,D,1.694,1.988,,3
2221,AIE,Artificial Intelligence Engine,300394,Aria Anderson,CSE111,C-,1.694,1.988,,3
2221,AIE,Artificial Intelligence Engine,300394,Aria Anderson,CSE131,D,1.694,1.988,,3
2221,AIE,Artificial Intelligence Engine,300394,Aria Anderson,CSE013,B+,1.694,1.988,,2
2221,AIE,Artificial Intelligence Engine,300394,Aria Anderson,MAT212,D,1.694,1.988,,3
2221,AIE,Artificial Intelligence Engine,300394,Aria Anderson,PHY212,B-,1.694,1.988,,3
2222,AIE,Artificial Intelligence Engine,300394,Aria Anderson,AIE121,B-,2.063,2.011,,3
2222,AIE,Artificial Intelligence Engine,300394,Aria Anderson,CSE251,D+,2.063,2.011,,3
2222,AIE,Artificial Intelligence Engine,300394,Aria Anderson,CSE132,D+,2.063,2.011,,3
2222,AIE,Artificial Intelligence Engine,300394,Aria Anderson,CSE221,C+,2.063,2.011,,3
2222,AIE,Artificial Intelligence Engine,300394,Aria Anderson,LAN120,B,2.063,2.011,,2
2222,AIE,Artificial Intelligence Engine,300394,Aria Anderson,LAN022,U,2.063,2.011,EXCM,0
2222,AIE,Artificial Intelligence Engine,300394,Aria Anderson,MAT312,D,2.063,2.011,,3
2222,AIE,Artificial Intelligence Engine,300394,Aria Anderson,MGT102,A-,2.063,2.011,,2
2223,AIE,Artificial Intelligence Engine,300394,Aria Anderson,LAN022,S,0.0,2.011,REPF,0
2231,AIE,Artificial Intelligence Engine,300394,Aria Anderson,AIE323,B,2.106,2.032,,3
2231,AIE,Artificial Intelligence Engine,300394,Aria Anderson,AIE231,C,2.106,2.032,,3
2231,AIE,Artificial Intelligence Engine,300394,Aria Anderson,CSE261,D+,2.106,2.032,,3
2231,AIE,Artificial Intelligence Engine,300394,Aria Anderson,CSE234,C,2.106,2.032,,3
2231,AIE,Artificial Intelligence Engine,300394,Aria Anderson,CSE233,C+,2.106,2.032,,3
2231,AIE,Artificial Intelligence Engine,300394,Aria Anderson,LAN114,C,2.106,2.032,,2
2232,AIE,Artificial Intelligence Engine,300394,Aria Anderson,AIE241,B,2.747,2.16,,3
2232,AIE,Artificial Intelligence Engine,300394,Aria Anderson,AIE291,A+,2.747,2.16,,2
2232,AIE,Artificial Intelligence Engine,300394,Aria Anderson,CSE281,B-,2.747,2.16,,3
2232,AIE,Artificial Intelligence Engine,300394,Aria Anderson,CSE112,B+,2.747,2.16,,4
2232,AIE,Artificial Intelligence Engine,300394,Aria Anderson,MAT231,D,2.747,2.16,,3
2232,AIE,Artificial Intelligence Engine,300394,Aria Anderson,MGT222,B-,2.747,2.16,,2
2232,AIE,Artificial Intelligence Engine,300394,Aria Anderson,MIL011,S,2.747,2.16,,0
2241,AIE,Artificial Intelligence Engine,300394,Aria Anderson,CSE344,B-,2.531,2.214,,3
2241,AIE,Artificial Intelligence Engine,300394,Aria Anderson,CSE383,B-,2.531,2.214,,3
2241,AIE,Artificial Intelligence Engine,300394,Aria Anderson,CSE113,D,2.531,2.214,,3
2241,AIE,Artificial Intelligence Engine,300394,Aria Anderson,LAN211,A-,2.531,2.214,,2
2241,AIE,Artificial Intelligence Engine,300394,Aria Anderson,MGT201,C,2.531,2.214,,2
2241,AIE,Artificial Intelligence Engine,300394,Aria Anderson,PHY211,B+,2.531,2.214,,3
2221,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,CSE014,A,3.788,3.788,,3
2221,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,CSE013,A-,3.788,3.788,,2
2221,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,LAN022,S,3.788,3.788,,0
2221,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,MAT111,A+,3.788,3.788,,3
2221,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,MAT123,A+,3.788,3.788,,3
2221,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,MEC011,B,3.788,3.788,,3
2221,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,PHY212,A+,3.788,3.788,,3
2222,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,CSE015,W,0.0,3.788,,3
2222,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,CSE315,W,0.0,3.788,,3
2222,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,LAN112,W,0.0,3.788,,2
2222,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,LIB116,W,0.0,3.788,,2
2222,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,MAT112,W,0.0,3.788,,3
2222,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,MAT131,W,0.0,3.788,,3
2222,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,PSC101,W,0.0,3.788,,0
2223,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,CSE015,A+,4.0,3.862,,3
2223,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,MAT131,A+,4.0,3.862,,3
2223,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,MAT112,A,4.0,3.862,,3
2231,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,CSE111,W,0.0,3.586,,3
2231,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,CSE113,W,0.0,3.586,,3
2231,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,CSE131,W,0.0,3.586,,3
2231,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,GEO217,W,0.0,3.586,,2
2231,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,MAT212,W,0.0,3.586,,3
2231,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,MGT222,F,0.0,3.586,,2
2232,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,CSE111,A,4.0,3.626,,3
2232,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,CSE315,W,4.0,3.626,,3
2241,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,CSE113,F,0.0,2.81,,3
2241,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,CSE131,F,0.0,2.81,,3
2241,AIE,Artificial Intelligence Engine,300398,Scarlett Carter,MAT212,F,0.0,2.81,,3
2232,AIE,Artificial Intelligence Engine,300029,Victoria Young,CSE111,A,2.65,2.173,GRAI,3
2232,AIE,Artificial Intelligence Engine,300029,Victoria Young,CSE315,C+,2.65,2.173,GRAI,3
2232,AIE,Artificial Intelligence Engine,300029,Victoria Young,CSE221,B+,2.65,2.173,,3
2232,AIE,Artificial Intelligence Engine,300029,Victoria Young,MAT312,D,2.65,2.173,,3
2233,AIE,Artificial Intelligence Engine,300029,Victoria Young,AIE291,B+,3.167,2.33,,2
2233,AIE,Artificial Intelligence Engine,300029,Victoria Young,LAN114,B,3.167,2.33,,2
2233,AIE,Artificial Intelligence Engine,300029,Victoria Young,MAT212,B+,3.167,2.33,REPF,3
2233,AIE,Artificial Intelligence Engine,300029,Victoria Young,MGT222,B,3.167,2.33,,2
2241,AIE,Artificial Intelligence Engine,300029,Victoria Young,AIE121,D+,1.674,2.166,,3
2241,AIE,Artificial Intelligence Engine,300029,Victoria Young,CSE233,C,1.674,2.166,,3
2241,AIE,Artificial Intelligence Engine,300029,Victoria Young,CSE344,C+,1.674,2.166,,3
2241,AIE,Artificial Intelligence Engine,300029,Victoria Young,CSE113,D,1.674,2.166,REPF,3
2241,AIE,Artificial Intelligence Engine,300029,Victoria Young,LAN120,B-,1.674,2.166,,2
2241,AIE,Artificial Intelligence Engine,300029,Victoria Young,MGT201,B+,1.674,2.166,,2
2241,AIE,Artificial Intelligence Engine,300029,Victoria Young,PHY211,F,1.674,2.166,,3
2232,AIE,Artificial Intelligence Engine,300118,Nathan Sanchez,AIE121,A+,4.0,3.964,,3
2232,AIE,Artificial Intelligence Engine,300118,Nathan Sanchez,CSE221,A+,4.0,3.964,,3
2232,AIE,Artificial Intelligence Engine,300118,Nathan Sanchez,CSE132,A,4.0,3.964,,3
2232,AIE,Artificial Intelligence Engine,300118,Nathan Sanchez,MAT312,A+,4.0,3.964,,3
2232,AIE,Artificial Intelligence Engine,300118,Nathan Sanchez,MAT315,A+,4.0,3.964,,3
2241,AIE,Artificial Intelligence Engine,300118,Nathan Sanchez,CSE233,A-,3.731,3.918,,3
2241,AIE,Artificial Intelligence Engine,300118,Nathan Sanchez,CSE261,A,3.731,3.918,,3
2241,AIE,Artificial Intelligence Engine,300118,Nathan Sanchez,CSE281,A+,3.731,3.918,,3
2241,AIE,Artificial Intelligence Engine,300118,Nathan Sanchez,ELE232,A,3.731,3.918,,3
2241,AIE,Artificial Intelligence Engine,300118,Nathan Sanchez,MGT201,B+,3.731,3.918,,2
2241,AIE,Artificial Intelligence Engine,300118,Nathan Sanchez,MGT222,B,3.731,3.918,,2
2232,AIE,Artificial Intelligence Engine,300421,Kevin Thompson,AIE121,A+,4.0,4.0,,3
2232,AIE,Artificial Intelligence Engine,300421,Kevin Thompson,CSE221,A+,4.0,4.0,,3
2232,AIE,Artificial Intelligence Engine,300421,Kevin Thompson,CSE132,A+,4.0,4.0,,3
2232,AIE,Artificial Intelligence Engine,300421,Kevin Thompson,MAT312,A+,4.0,4.0,,3
2232,AIE,Artificial Intelligence Engine,300421,Kevin Thompson,MAT315,A+,4.0,4.0,,3
2241,AIE,Artificial Intelligence Engine,300421,Kevin Thompson,AIE323,A+,4.0,4.0,,3
2241,AIE,Artificial Intelligence Engine,300421,Kevin Thompson,AIE291,A,4.0,4.0,,2
2241,AIE,Artificial Intelligence Engine,300421,Kevin Thompson,CSE233,A,4.0,4.0,,3
2241,AIE,Artificial Intelligence Engine,300421,Kevin Thompson,CSE251,A+,4.0,4.0,,3
2241,AIE,Artificial Intelligence Engine,300421,Kevin Thompson,CSE261,A,4.0,4.0,,3
2241,AIE,Artificial Intelligence Engine,300421,Kevin Thompson,ELE232,A+,4.0,4.0,,3
2241,AIE,Artificial Intelligence Engine,300421,Kevin Thompson,LAN111,A+,4.0,4.0,,2
2232,AIE,Artificial Intelligence Engine,300017,Brian Wilson,AIE121,B,1.781,2.28,,3
2232,AIE,Artificial Intelligence Engine,300017,Brian Wilson,CSE132,D+,1.781,2.28,,3
2232,AIE,Artificial Intelligence Engine,300017,Brian Wilson,LAN111,B+,1.781,2.28,,2
2232,AIE,Artificial Intelligence Engine,300017,Brian Wilson,MAT312,F,1.781,2.28,,3
2232,AIE,Artificial Intelligence Engine,300017,Brian Wilson,MAT231,D,1.781,2.28,,3
2232,AIE,Artificial Intelligence Engine,300017,Brian Wilson,MGT222,B,1.781,2.28,,2
2232,AIE,Artificial Intelligence Engine,300017,Brian Wilson,MIL011,S,1.781,2.28,,0
2241,AIE,Artificial Intelligence Engine,300017,Brian Wilson,CSE233,B+,3.15,2.454,,3
2241,AIE,Artificial Intelligence Engine,300017,Brian Wilson,CSE261,B,3.15,2.454,,3
2241,AIE,Artificial Intelligence Engine,300017,Brian Wilson,CSE344,C+,3.15,2.454,,3
2241,AIE,Artificial Intelligence Engine,300017,Brian Wilson,CSE221,A+,3.15,2.454,,3
2241,AIE,Artificial Intelligence Engine,300017,Brian Wilson,GEO217,B+,3.15,2.454,,2
2241,AIE,Artificial Intelligence Engine,300017,Brian Wilson,MGT201,B,3.15,2.454,,2
2232,AIE,Artificial Intelligence Engine,300413,George Hernandez,AIE121,C+,2.431,2.666,,3
2232,AIE,Artificial Intelligence Engine,300413,George Hernandez,AIE291,A+,2.431,2.666,,2
2232,AIE,Artificial Intelligence Engine,300413,George Hernandez,CSE221,C+,2.431,2.666,,3
2232,AIE,Artificial Intelligence Engine,300413,George Hernandez,CSE132,C-,2.431,2.666,,3
2232,AIE,Artificial Intelligence Engine,300413,George Hernandez,MAT312,F,2.431,2.666,EXCM,3
2232,AIE,Artificial Intelligence Engine,300413,George Hernandez,MAT315,C,2.431,2.666,,3
2232,AIE,Artificial Intelligence Engine,300413,George Hernandez,MGT222,B,2.431,2.666,,2
2233,AIE,Artificial Intelligence Engine,300413,George Hernandez,MAT312,B+,3.3,2.694,REPF,3
2241,AIE,Artificial Intelligence Engine,300413,George Hernandez,AIE323,A-,2.941,2.744,,3
2241,AIE,Artificial Intelligence Engine,300413,George Hernandez,CSE233,B+,2.941,2.744,,3
2241,AIE,Artificial Intelligence Engine,300413,George Hernandez,CSE251,B+,2.941,2.744,,3
2241,AIE,Artificial Intelligence Engine,300413,George Hernandez,ELE432,D,2.941,2.744,,3
2241,AIE,Artificial Intelligence Engine,300413,George Hernandez,LAN211,A+,2.941,2.744,,2
2241,AIE,Artificial Intelligence Engine,300413,George Hernandez,MAT212,B-,2.941,2.744,,3
2241,AIE,Artificial Intelligence Engine,300413,George Hernandez,MIL011,S,2.941,2.744,,0
2232,AIE,Artificial Intelligence Engine,300162,Edward Phillips,CSE015,D+,1.789,1.973,,3
2232,AIE,Artificial Intelligence Engine,300162,Edward Phillips,MAT312,F,1.789,1.973,EXCM,3
2232,AIE,Artificial Intelligence Engine,300162,Edward Phillips,MGT222,B-,1.789,1.973,,2
2232,AIE,Artificial Intelligence Engine,300162,Edward Phillips,PHS021,C-,1.789,1.973,,2
2232,AIE,Artificial Intelligence Engine,300162,Edward Phillips,PSC207,C-,1.789,1.973,,2
2233,AIE,Artificial Intelligence Engine,300162,Edward Phillips,AIE291,C+,2.286,2.019,,2
2233,AIE,Artificial Intelligence Engine,300162,Edward Phillips,LAN114,B-,2.286,2.019,,2
2233,AIE,Artificial Intelligence Engine,300162,Edward Phillips,MAT312,C,2.286,2.019,REPF,3
2241,AIE,Artificial Intelligence Engine,300162,Edward Phillips,CSE111,A-,2.827,2.169,,3
2241,AIE,Artificial Intelligence Engine,300162,Edward Phillips,CSE131,D,2.827,2.169,REPF,3
2241,AIE,Artificial Intelligence Engine,300162,Edward Phillips,LAN211,A,2.827,2.169,,2
2241,AIE,Artificial Intelligence Engine,300162,Edward Phillips,MAT231,B,2.827,2.169,GRAI,3
2232,AIE,Artificial Intelligence Engine,300206,Ronald Sanchez,AIE121,A+,3.769,3.816,,3
2232,AIE,Artificial Intelligence Engine,300206,Ronald Sanchez,CSE221,A+,3.769,3.816,,3
2232,AIE,Artificial Intelligence Engine,300206,Ronald Sanchez,CSE132,A-,3.769,3.816,,3
2232,AIE,Artificial Intelligence Engine,300206,Ronald Sanchez,LAN111,B+,3.769,3.816,,2
2232,AIE,Artificial Intelligence Engine,300206,Ronald Sanchez,MAT312,A+,3.769,3.816,,3
2232,AIE,Artificial Intelligence Engine,300206,Ronald Sanchez,MGT222,B+,3.769,3.816,,2
2232,AIE,Artificial Intelligence Engine,300206,Ronald Sanchez,MIL011,S,3.769,3.816,,0
2241,AIE,Artificial Intelligence Engine,300206,Ronald Sanchez,AIE323,A,3.8,3.813,,3
2241,AIE,Artificial Intelligence Engine,300206,Ronald Sanchez,CSE233,A-,3.8,3.813,,3
2241,AIE,Artificial Intelligence Engine,300206,Ronald Sanchez,CSE261,A,3.8,3.813,,3
2241,AIE,Artificial Intelligence Engine,300206,Ronald Sanchez,CSE344,A+,3.8,3.813,,3
2241,AIE,Artificial Intelligence Engine,300206,Ronald Sanchez,ELE232,A-,3.8,3.813,,3
2241,AIE,Artificial Intelligence Engine,300206,Ronald Sanchez,GEO217,B+,3.8,3.813,,2
2241,AIE,Artificial Intelligence Engine,300206,Ronald Sanchez,MGT201,A-,3.8,3.813,,2
2221,AIE,Artificial Intelligence Engine,300138,Timothy Miller,CSE014,C,3.25,3.25,,3
2221,AIE,Artificial Intelligence Engine,300138,Timothy Miller,CSE013,W,3.25,3.25,,2
2221,AIE,Artificial Intelligence Engine,300138,Timothy Miller,LAN022,S,3.25,3.25,,0
2221,AIE,Artificial Intelligence Engine,300138,Timothy Miller,MAT111,A,3.25,3.25,,3
2221,AIE,Artificial Intelligence Engine,300138,Timothy Miller,MAT123,B,3.25,3.25,,3
2221,AIE,Artificial Intelligence Engine,300138,Timothy Miller,MEC011,FW,3.25,3.25,,3
2221,AIE,Artificial Intelligence Engine,300138,Timothy Miller,PHY212,A,3.25,3.25,,3
2222,AIE,Artificial Intelligence Engine,300138,Timothy Miller,CSE015,F,1.958,2.604,EXCM,3
2222,AIE,Artificial Intelligence Engine,300138,Timothy Miller,CSE315,D+,1.958,2.604,,3
2222,AIE,Artificial Intelligence Engine,300138,Timothy Miller,CSE013,C+,1.958,2.604,,2
2222,AIE,Artificial Intelligence Engine,300138,Timothy Miller,LAN112,B+,1.958,2.604,,2
2222,AIE,Artificial Intelligence Engine,300138,Timothy Miller,LIB116,B-,1.958,2.604,,2
2222,AIE,Artificial Intelligence Engine,300138,Timothy Miller,MAT112,D,1.958,2.604,,3
2222,AIE,Artificial Intelligence Engine,300138,Timothy Miller,MAT131,W,1.958,2.604,,3
2222,AIE,Artificial Intelligence Engine,300138,Timothy Miller,PSC101,S,1.958,2.604,,0
2231,AIE,Artificial Intelligence Engine,300138,Timothy Miller,CSE113,A-,2.291,2.506,,3
2231,AIE,Artificial Intelligence Engine,300138,Timothy Miller,CSE131,D,2.291,2.506,,3
2231,AIE,Artificial Intelligence Engine,300138,Timothy Miller,MAT212,A-,2.291,2.506,,3
2231,AIE,Artificial Intelligence Engine,300138,Timothy Miller,MAT131,W,2.291,2.506,,3
2231,AIE,Artificial Intelligence Engine,300138,Timothy Miller,MGT222,F,2.291,2.506,,2
2232,AIE,Artificial Intelligence Engine,300138,Timothy Miller,CSE015,B,2.5,2.504,REPF,3
2232,AIE,Artificial Intelligence Engine,300138,Timothy Miller,CSE132,D,2.5,2.504,,3
2232,AIE,Artificial Intelligence Engine,300138,Timothy Miller,MAT131,B+,2.5,2.504,,3
2232,AIE,Artificial Intelligence Engine,300138,Timothy Miller,MAT312,B-,2.5,2.504,,3
2233,AIE,Artificial Intelligence Engine,300138,Timothy Miller,AIE291,B-,2.7,2.512,,2
2241,AIE,Artificial Intelligence Engine,300138,Timothy Miller,AIE111,B,2.982,2.633,,3
2241,AIE,Artificial Intelligence Engine,300138,Timothy Miller,CHE142,A-,2.982,2.633,,3
2241,AIE,Artificial Intelligence Engine,300138,Timothy Miller,CSE251,B-,2.982,2.633,,3
2241,AIE,Artificial Intelligence Engine,300138,Timothy Miller,CSE261,B,2.982,2.633,,3
2241,AIE,Artificial Intelligence Engine,300138,Timothy Miller,CSE111,B-,2.982,2.633,,3
2241,AIE,Artificial Intelligence Engine,300138,Timothy Miller,GEO217,B-,2.982,2.633,,2
2241,AIE,Artificial Intelligence Engine,300138,Timothy Miller,MIL011,S,2.982,2.633,,0
2232,AIE,Artificial Intelligence Engine,300034,Jason Garcia,AIE121,B+,2.15,2.183,,3
2232,AIE,Artificial Intelligence Engine,300034,Jason Garcia,CSE221,D+,2.15,2.183,EXCM,3
2232,AIE,Artificial Intelligence Engine,300034,Jason Garcia,CSE132,F,2.15,2.183,EXCM,3
2232,AIE,Artificial Intelligence Engine,300034,Jason Garcia,MAT312,D,2.15,2.183,EXCM,3
2232,AIE,Artificial Intelligence Engine,300034,Jason Garcia,MAT315,D,2.15,2.183,,3
2233,AIE,Artificial Intelligence Engine,300034,Jason Garcia,CSE132,C+,1.8,2.145,REPF,3
2233,AIE,Artificial Intelligence Engine,300034,Jason Garcia,MAT312,D+,1.8,2.145,GRAI,3
2241,AIE,Artificial Intelligence Engine,300034,Jason Garcia,CSE233,D,2.344,2.187,,3
2241,AIE,Artificial Intelligence Engine,300034,Jason Garcia,CSE221,B+,2.344,2.187,GRAI,3
2241,AIE,Artificial Intelligence Engine,300034,Jason Garcia,ELE232,C-,2.344,2.187,,3
2241,AIE,Artificial Intelligence Engine,300034,Jason Garcia,GEO217,B-,2.344,2.187,,2
2241,AIE,Artificial Intelligence Engine,300034,Jason Garcia,MAT212,B-,2.344,2.187,GRAI,3
2241,AIE,Artificial Intelligence Engine,300034,Jason Garcia,MGT222,B,2.344,2.187,,2
2241,AIE,Artificial Intelligence Engine,300034,Jason Garcia,MIL011,S,2.344,2.187,,0
2232,AIE,Artificial Intelligence Engine,300109,Jeffrey Lewis,AIE291,B+,2.156,2.22,,2
2232,AIE,Artificial Intelligence Engine,300109,Jeffrey Lewis,CSE221,B+,2.156,2.22,,3
2232,AIE,Artificial Intelligence Engine,300109,Jeffrey Lewis,CSE132,C-,2.156,2.22,,3
2232,AIE,Artificial Intelligence Engine,300109,Jeffrey Lewis,LAN111,B,2.156,2.22,,2
2232,AIE,Artificial Intelligence Engine,300109,Jeffrey Lewis,MAT312,D+,2.156,2.22,,3
2232,AIE,Artificial Intelligence Engine,300109,Jeffrey Lewis,MAT315,D,2.156,2.22,,3
2233,AIE,Artificial Intelligence Engine,300109,Jeffrey Lewis,MGT222,C,2.0,2.214,,2
2241,AIE,Artificial Intelligence Engine,300109,Jeffrey Lewis,AIE121,B-,2.378,2.249,,3
2241,AIE,Artificial Intelligence Engine,300109,Jeffrey Lewis,CSE233,B-,2.378,2.249,,3
2241,AIE,Artificial Intelligence Engine,300109,Jeffrey Lewis,CSE281,C+,2.378,2.249,,3
2241,AIE,Artificial Intelligence Engine,300109,Jeffrey Lewis,CSE113,C-,2.378,2.249,REPF,3
2241,AIE,Artificial Intelligence Engine,300109,Jeffrey Lewis,GEO217,C,2.378,2.249,,2
2241,AIE,Artificial Intelligence Engine,300109,Jeffrey Lewis,LAN211,B+,2.378,2.249,,2
2241,AIE,Artificial Intelligence Engine,300109,Jeffrey Lewis,LAN114,C,2.378,2.249,,2
2232,AIE,Artificial Intelligence Engine,300468,Ryan Miller,AIE121,A+,3.947,3.938,,3
2232,AIE,Artificial Intelligence Engine,300468,Ryan Miller,AIE291,A+,3.947,3.938,,2
2232,AIE,Artificial Intelligence Engine,300468,Ryan Miller,CSE221,A+,3.947,3.938,,3
2232,AIE,Artificial Intelligence Engine,300468,Ryan Miller,CSE132,A-,3.947,3.938,,3
2232,AIE,Artificial Intelligence Engine,300468,Ryan Miller,MAT312,A,3.947,3.938,,3
2232,AIE,Artificial Intelligence Engine,300468,Ryan Miller,MAT315,A,3.947,3.938,,3
2241,AIE,Artificial Intelligence Engine,300468,Ryan Miller,AIE323,A,3.824,3.915,,3
2241,AIE,Artificial Intelligence Engine,300468,Ryan Miller,CSE233,A-,3.824,3.915,,3
2241,AIE,Artificial Intelligence Engine,300468,Ryan Miller,CSE251,A+,3.824,3.915,,3
2241,AIE,Artificial Intelligence Engine,300468,Ryan Miller,CSE261,A+,3.824,3.915,,3
2241,AIE,Artificial Intelligence Engine,300468,Ryan Miller,ELE232,B+,3.824,3.915,,3
2241,AIE,Artificial Intelligence Engine,300468,Ryan Miller,MGT201,A,3.824,3.915,,2
2241,AIE,Artificial Intelligence Engine,300468,Ryan Miller,MIL011,S,3.824,3.915,,0
2232,AIE,Artificial Intelligence Engine,300483,Jacob Clark,AIE121,A-,3.8,3.697,,3
2232,AIE,Artificial Intelligence Engine,300483,Jacob Clark,CSE221,A+,3.8,3.697,,3
2232,AIE,Artificial Intelligence Engine,300483,Jacob Clark,CSE132,B+,3.8,3.697,,3
2232,AIE,Artificial Intelligence Engine,300483,Jacob Clark,MAT312,A,3.8,3.697,,3
2232,AIE,Artificial Intelligence Engine,300483,Jacob Clark,MAT315,A,3.8,3.697,,3
2232,AIE,Artificial Intelligence Engine,300483,Jacob Clark,MIL011,S,3.8,3.697,,0
2241,AIE,Artificial Intelligence Engine,300483,Jacob Clark,CSE233,A+,3.3,3.62,,3
2241,AIE,Artificial Intelligence Engine,300483,Jacob Clark,CSE261,B+,3.3,3.62,,3
2241,AIE,Artificial Intelligence Engine,300483,Jacob Clark,CSE281,B+,3.3,3.62,,3
2241,AIE,Artificial Intelligence Engine,300483,Jacob Clark,ELE232,B,3.3,3.62,,3
2241,AIE,Artificial Intelligence Engine,300483,Jacob Clark,MGT201,B,3.3,3.62,,2
2241,AIE,Artificial Intelligence Engine,300483,Jacob Clark,MGT222,B,3.3,3.62,,2
2232,AIE,Artificial Intelligence Engine,300291,Gary Clark,AIE121,A+,3.769,3.758,,3
2232,AIE,Artificial Intelligence Engine,300291,Gary Clark,CSE221,A,3.769,3.758,,3
2232,AIE,Artificial Intelligence Engine,300291,Gary Clark,CSE132,A-,3.769,3.758,,3
2232,AIE,Artificial Intelligence Engine,300291,Gary Clark,LAN111,B+,3.769,3.758,,2
2232,AIE,Artificial Intelligence Engine,300291,Gary Clark,MAT312,A,3.769,3.758,,3
2232,AIE,Artificial Intelligence Engine,300291,Gary Clark,MGT222,B+,3.769,3.758,,2
2232,AIE,Artificial Intelligence Engine,300291,Gary Clark,MIL011,S,3.769,3.758,,0
2241,AIE,Artificial Intelligence Engine,300291,Gary Clark,AIE323,A+,3.921,3.794,,3
2241,AIE,Artificial Intelligence Engine,300291,Gary Clark,CSE233,A+,3.921,3.794,,3
2241,AIE,Artificial Intelligence Engine,300291,Gary Clark,CSE261,A+,3.921,3.794,,3
2241,AIE,Artificial Intelligence Engine,300291,Gary Clark,CSE344,A+,3.921,3.794,,3
2241,AIE,Artificial Intelligence Engine,300291,Gary Clark,ELE232,A-,3.921,3.794,,3
2241,AIE,Artificial Intelligence Engine,300291,Gary Clark,GEO217,A-,3.921,3.794,,2
2241,AIE,Artificial Intelligence Engine,300291,Gary Clark,MGT201,A,3.921,3.794,,2
2232,AIE,Artificial Intelligence Engine,300449,Nicholas Nelson,AIE121,B,3.42,3.524,,3
2232,AIE,Artificial Intelligence Engine,300449,Nicholas Nelson,CSE221,A,3.42,3.524,,3
2232,AIE,Artificial Intelligence Engine,300449,Nicholas Nelson,CSE132,B-,3.42,3.524,,3
2232,AIE,Artificial Intelligence Engine,300449,Nicholas Nelson,MAT312,A-,3.42,3.524,,3
2232,AIE,Artificial Intelligence Engine,300449,Nicholas Nelson,MAT315,A-,3.42,3.524,,3
2233,AIE,Artificial Intelligence Engine,300449,Nicholas Nelson,AIE291,A-,3.7,3.529,,2
2241,AIE,Artificial Intelligence Engine,300449,Nicholas Nelson,AIE323,A+,3.722,3.57,,3
2241,AIE,Artificial Intelligence Engine,300449,Nicholas Nelson,CSE233,A+,3.722,3.57,,3
2241,AIE,Artificial Intelligence Engine,300449,Nicholas Nelson,CSE261,B+,3.722,3.57,,3
2241,AIE,Artificial Intelligence Engine,300449,Nicholas Nelson,ELE232,A-,3.722,3.57,,3
2241,AIE,Artificial Intelligence Engine,300449,Nicholas Nelson,LAN211,A,3.722,3.57,,2
2241,AIE,Artificial Intelligence Engine,300449,Nicholas Nelson,LAN111,A-,3.722,3.57,,2
2241,AIE,Artificial Intelligence Engine,300449,Nicholas Nelson,MGT222,B+,3.722,3.57,,2
2232,AIE,Artificial Intelligence Engine,300368,Eric Jackson,AIE121,D+,1.86,2.345,,3
2232,AIE,Artificial Intelligence Engine,300368,Eric Jackson,CSE221,C+,1.86,2.345,,3
2232,AIE,Artificial Intelligence Engine,300368,Eric Jackson,CSE132,F,1.86,2.345,,3
2232,AIE,Artificial Intelligence Engine,300368,Eric Jackson,MAT312,B-,1.86,2.345,,3
2232,AIE,Artificial Intelligence Engine,300368,Eric Jackson,MAT231,B,1.86,2.345,,3
2241,AIE,Artificial Intelligence Engine,300368,Eric Jackson,CSE233,B,2.544,2.388,,3
2241,AIE,Artificial Intelligence Engine,300368,Eric Jackson,CSE251,D+,2.544,2.388,,3
